County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Tate ,MS,38618,Coldwater,13.1,9.05,overcast clouds,9.84,1637411945,1637448753,-89.9869,34.6924
Tattnall ,GA,30420,Cobbtown,14.38,9.74,clear sky,10.13,1637409758,1637447171,-82.1333,32.2642
Taylor ,FL,32347,Perry,16.43,15.54,clear sky,15.5,1637409867,1637447774,-83.616,30.1668
Taylor ,GA,31006,Butler,12.98,8.97,scattered clouds,9.75,1637410299,1637447637,-84.2343,32.5726
Taylor ,IA,50833,Bedford,6.93,1.61,overcast clouds,2.48,1637413918,1637449059,-94.7324,40.6683
Taylor ,KY,42718,Campbellsville,9.57,6.41,overcast clouds,7.13,1637411184,1637447289,-85.3508,37.3466
Taylor ,TX,79508,Buffalo Gap,21.57,14.35,clear sky,17.97,1637414006,1637451409,-99.8103,32.2894
Taylor ,WI,54433,Gilman,0.16,-3.4,overcast clouds,-3.83,1637413726,1637447375,-90.8257,45.1891
Taylor ,WV,26347,Flemington,7.03,0.05,scattered clouds,3.26,1637410202,1637445765,-80.132,39.2665
Tazewell ,IL,61534,Green Valley,9.52,4.97,overcast clouds,7.59,1637412661,1637447878,-89.6549,40.4198
Tazewell ,VA,24316,Broadford,4.89,-1.45,overcast clouds,-0.81,1637410247,1637446460,-81.673,36.9546
Tehama ,CA,96021,Corning,18.42,13.33,clear sky,14.27,1637420403,1637455758,-122.196,39.9296
Telfair ,GA,31037,Mc Rae Helena,13.12,7.09,overcast clouds,10.01,1637410157,1637447434,-83.5143,32.8258
Teller ,CO,80813,Cripple Creek,1.04,-10.72,light snow,-6.6,1637416148,1637451831,-105.1499,38.8261
Tensas Parish,LA,71357,Newellton,13.38,11.02,clear sky,10.86,1637411925,1637449384,-91.2578,32.0656
Terrebonne Parish,LA,70343,Bourg,19.0,16.67,clear sky,18.55,1637411475,1637449522,-90.6087,29.5485
Terrell ,GA,39826,Bronwood,15.67,11.68,clear sky,13.76,1637410241,1637447758,-84.364,31.8308
Terrell ,TX,79848,Sanderson,20.0,17.96,few clouds,16.99,1637414372,1637452285,-102.3974,30.1221
Terry ,TX,79316,Brownfield,18.35,15.82,clear sky,14.63,1637414705,1637451893,-102.2762,33.1698
Teton ,ID,83422,Driggs,-0.33,-3.82,scattered clouds,-6.6,1637418346,1637452498,-111.1199,43.7263
Teton ,MT,59419,Bynum,3.09,-4.98,overcast clouds,-4.9,1637419411,1637451988,-112.2762,47.99
Teton ,WY,83001,Jackson,-3.71,-5.16,clear sky,-7.26,1637418208,1637452453,-110.7393,43.4528
Texas ,MO,65444,Bucyrus,10.67,8.39,overcast clouds,8.34,1637412799,1637448888,-92.0465,37.3972
Texas ,OK,73939,Goodwell,9.06,7.92,clear sky,7.48,1637415022,1637451306,-101.7137,36.6744
Thayer ,NE,68303,Alexandria,8.19,5.67,broken clouds,6.06,1637414498,1637449761,-97.4039,40.2614
Thomas ,GA,31626,Boston,17.03,14.86,overcast clouds,15.48,1637409982,1637447745,-83.7971,30.7855
Thomas ,KS,67701,Colby,7.77,2.08,clear sky,3.63,1637415242,1637450765,-101.0442,39.383
Thomas ,NE,69142,Halsey,0.27,0.27,overcast clouds,-3.18,1637415451,1637450197,-100.2955,41.9291
Throckmorton ,TX,76483,Throckmorton,20.86,19.68,few clouds,19.87,1637413964,1637451150,-99.1838,33.1794
Thurston ,NE,68039,Macy,8.66,5.98,overcast clouds,4.9,1637414535,1637449222,-96.3589,42.1177
Thurston ,WA,98501,Olympia,7.32,3.99,clear sky,5.27,1637421765,1637454723,-122.8763,47.0129
Tift ,GA,31733,Chula,15.81,13.47,broken clouds,13.7,1637410012,1637447597,-83.5509,31.5439
Tillamook ,OR,97107,Bay City,9.21,4.93,clear sky,7.43,1637421725,1637455243,-123.8761,45.5197
Tillman ,OK,73528,Chattanooga,19.76,14.9,broken clouds,16.1,1637413992,1637450866,-98.6514,34.4262
Tioga ,NY,13732,Apalachin,4.37,1.67,overcast clouds,3.11,1637409672,1637444385,-76.1519,42.0556
Tioga ,PA,16901,Wellsboro,3.21,0.2,overcast clouds,1.41,1637409899,1637444713,-77.308,41.7373
Tippah ,MS,38610,Blue Mountain,10.77,6.45,overcast clouds,7.68,1637411708,1637448521,-89.0088,34.671
Tippecanoe ,IN,47901,Lafayette,5.37,1.31,clear sky,3.51,1637411996,1637447215,-86.8884,40.4177
Tipton ,IN,46047,Hobbs,5.59,0.51,overcast clouds,0.27,1637411750,1637447009,-85.9475,40.2836
Tipton ,TN,38004,Atoka,12.76,9.74,clear sky,10.15,1637411992,1637448606,-89.7781,35.4412
Tishomingo ,MS,38827,Belmont,10.55,7.3,overcast clouds,6.7,1637411500,1637448355,-88.2309,34.5102
Titus ,TX,75455,Mount Pleasant,18.26,15.55,clear sky,16.84,1637412951,1637450140,-94.9695,33.1733
Toa Alta Municipio,PR,00953,"""Toa Alta""",27.92,22.77,overcast clouds,26.16,1637404474,1637444829,-66.25,18.39
Toa Baja Municipio,PR,00949,"""Toa Baja""",28.0,22.86,overcast clouds,26.36,1637404479,1637444824,-66.25,18.44
Todd ,KY,42204,Allensville,11.89,6.37,broken clouds,7.28,1637411510,1637447786,-87.0661,36.7167
Todd ,MN,56318,Burtrum,-0.79,-5.18,clear sky,-2.78,1637414783,1637448177,-94.6962,45.888
Todd ,SD,57555,Mission,5.15,1.97,overcast clouds,2.64,1637415744,1637450048,-100.5954,43.285
Tolland ,CT,06029,Ellington,4.57,-1.03,broken clouds,1.74,1637408762,1637443523,-72.4626,41.9114
Tom Green ,TX,76901,San Angelo,19.52,17.41,clear sky,17.84,1637414070,1637451667,-100.4818,31.4782
Tompkins ,NY,13053,Dryden,4.21,1.72,clear sky,2.75,1637409773,1637444348,-76.2872,42.4861
Tooele ,UT,84022,Dugway,5.62,-5.45,clear sky,-2.53,1637418171,1637453427,-112.6898,40.2708
Toole ,MT,59454,Kevin,2.8,-4.43,overcast clouds,-4.81,1637419494,1637451759,-111.9708,48.7508
Toombs ,GA,30436,Lyons,14.42,9.78,clear sky,11.34,1637409788,1637447224,-82.3078,32.1711
Torrance ,NM,87016,Estancia,11.19,6.27,broken clouds,6.0,1637415833,1637452618,-106.135,34.77
Towner ,ND,58317,Bisbee,1.71,-0.59,clear sky,-5.28,1637416443,1637448764,-99.3779,48.6258
Towns ,GA,30546,Hiawassee,6.93,-0.68,overcast clouds,3.25,1637410470,1637447224,-83.7274,34.9063
Traill ,ND,58009,Blanchard,0.93,-3.22,scattered clouds,-6.6,1637415669,1637448515,-97.2466,47.3277
Transylvania ,NC,28708,Balsam Grove,4.69,-1.87,overcast clouds,1.3,1637410307,1637446978,-82.8779,35.2298
Traverse ,MN,56219,Browns Valley,-1.9,-2.95,few clouds,-4.85,1637415238,1637448734,-96.8063,45.6069
Travis ,TX,78617,Del Valle,19.73,16.71,few clouds,18.33,1637413229,1637451131,-97.6134,30.1745
Treasure ,MT,59010,Bighorn,1.73,1.73,clear sky,-4.06,1637417833,1637451182,-107.31,45.997
Trego ,KS,67631,Collyer,10.75,8.33,overcast clouds,8.58,1637414957,1637450590,-100.0862,39.0038
Trempealeau ,WI,54612,Arcadia,1.73,-2.87,overcast clouds,-1.76,1637413719,1637447697,-91.4805,44.2539
Treutlen ,GA,30457,Soperton,14.22,11.92,clear sky,11.43,1637409881,1637447265,-82.5871,32.3869
Trigg ,KY,42211,Cadiz,11.05,4.39,overcast clouds,6.02,1637411705,1637447958,-87.8286,36.802
Trimble ,KY,40006,Bedford,10.95,3.01,overcast clouds,5.64,1637411349,1637447106,-85.3133,38.5864
Trinity ,CA,95527,Burnt Ranch,10.11,6.75,clear sky,8.73,1637420825,1637455920,-123.4113,40.7897
Trinity ,TX,75845,Groveton,19.15,17.71,few clouds,18.79,1637412728,1637450424,-95.0969,31.0651
Tripp ,SD,57528,Colome,3.84,2.47,overcast clouds,2.5,1637415517,1637449841,-99.6933,43.2273
Troup ,GA,30230,Hogansville,11.06,6.17,scattered clouds,6.61,1637410539,1637447732,-84.9309,33.1644
Trousdale ,TN,37074,Hartsville,12.12,4.18,overcast clouds,5.9,1637411252,1637447615,-86.1704,36.3947
Trujillo Alto Municipio,PR,00976,"""Trujillo Alto""",27.86,22.71,scattered clouds,25.61,1637404414,1637444774,-66.01,18.36
Trumbull ,OH,44402,Bristolville,6.49,3.65,broken clouds,2.26,1637410695,1637445620,-80.8568,41.3797
Tucker ,WV,26260,Davis,-1.65,-6.34,overcast clouds,-7.16,1637410014,1637445629,-79.4563,39.0882
Tulare ,CA,93201,Alpaugh,16.53,12.07,few clouds,13.35,1637419186,1637455675,-119.4873,35.8877
Tulsa ,OK,74008,Bixby,14.57,11.05,clear sky,11.93,1637413524,1637450005,-95.8833,35.942
Tunica ,MS,38626,Dundee,13.23,8.08,clear sky,9.75,1637412017,1637448865,-90.3693,34.5357
Tuolumne ,CA,95305,Big Oak Flat,12.57,5.89,clear sky,8.76,1637419634,1637455597,-120.2582,37.8235
Turner ,GA,31714,Ashburn,15.57,13.11,clear sky,13.34,1637410057,1637447604,-83.6608,31.7059
Turner ,SD,57014,Centerville,6.39,3.72,overcast clouds,2.93,1637414843,1637449205,-96.9636,43.1176
Tuscaloosa ,AL,35111,Mc Calla,12.98,6.51,clear sky,9.65,1637411076,1637448238,-87.1024,33.2845
Tuscarawas ,OH,43832,Newcomerstown,8.16,3.99,overcast clouds,3.95,1637410703,1637445967,-81.594,40.2739
Tuscola ,MI,48435,Fostoria,2.95,1.43,overcast clouds,-1.08,1637411605,1637445922,-83.3796,43.2645
Twiggs ,GA,31017,Danville,13.16,9.15,clear sky,10.95,1637410066,1637447396,-83.2454,32.6057
Twin Falls ,ID,83301,Twin Falls,3.52,0.64,clear sky,-0.74,1637418956,1637453496,-114.4693,42.5565
Tyler ,TX,75936,Chester,19.26,16.93,scattered clouds,18.42,1637412584,1637450308,-94.5554,30.9447
Tyler ,WV,26146,Friendly,7.4,2.39,overcast clouds,3.98,1637410458,1637445953,-81.0572,39.4961
Tyrrell ,NC,27925,Columbia,14.99,5.0,overcast clouds,5.77,1637408800,1637445296,-76.2345,35.9057
Uinta ,WY,82930,Evanston,1.09,-1.71,clear sky,-5.67,1637417908,1637452861,-110.9631,41.2609
Uintah ,UT,84026,Fort Duchesne,6.4,3.48,clear sky,3.87,1637417497,1637452744,-109.8637,40.3014
Ulster ,NY,12401,Kingston,4.85,-0.06,moderate rain,-0.04,1637409157,1637443899,-74.0668,41.9697
Umatilla ,OR,97801,Pendleton,4.66,1.71,clear sky,1.72,1637420527,1637453996,-118.7831,45.6605
Unicoi ,TN,37650,Erwin,6.22,-0.69,overcast clouds,1.34,1637410315,1637446749,-82.4163,36.1342
Union ,AR,71724,Calion,14.3,12.84,few clouds,13.69,1637412388,1637449539,-92.5464,33.3261
Union ,FL,32054,Lake Butler,18.62,15.5,clear sky,17.11,1637409552,1637447496,-82.3828,30.0035
Union ,GA,30512,Blairsville,7.13,0.2,clear sky,2.76,1637410529,1637447291,-83.992,34.8763
Union ,IA,50149,Lorimor,7.78,5.07,overcast clouds,4.27,1637413828,1637448828,-94.0639,41.1233
Union ,IL,62905,Alto Pass,10.27,6.27,overcast clouds,6.45,1637412167,1637448210,-89.3172,37.5681
Union ,IN,47325,Brownsville,7.64,0.47,clear sky,-0.1,1637411430,1637446869,-84.9881,39.6845
Union ,KY,42437,Morganfield,10.98,6.95,overcast clouds,7.18,1637411854,1637447864,-87.9439,37.6869
Union ,MS,38627,Etta,14.09,7.84,overcast clouds,9.22,1637411718,1637448592,-89.1767,34.4352
Union ,NC,28079,Indian Trail,6.66,0.41,clear sky,4.07,1637409756,1637446465,-80.6597,35.0831
Union ,NJ,07016,Cranford,8.23,2.64,clear sky,4.88,1637409010,1637444160,-74.3057,40.6554
Union ,NM,88410,Amistad,11.79,7.79,overcast clouds,7.35,1637415279,1637451770,-103.213,35.8983
Union ,OH,43036,Magnetic Springs,6.98,2.14,clear sky,3.93,1637411116,1637446355,-83.2634,40.3528
Union ,OR,97824,Cove,2.46,-0.07,few clouds,1.02,1637420233,1637453825,-117.8147,45.3199
Union ,PA,17810,Allenwood,5.02,1.7,clear sky,0.12,1637409723,1637444728,-76.9724,41.1264
Union ,SC,29031,Carlisle,6.85,2.5,overcast clouds,3.07,1637409887,1637446729,-81.4814,34.567
Union ,SD,57001,Alcester,6.43,3.09,overcast clouds,1.57,1637414745,1637449144,-96.6332,43.0047
Union ,TN,37779,Luttrell,8.55,2.07,overcast clouds,5.16,1637410647,1637447062,-83.76,36.2001
Union Parish,LA,71222,Bernice,16.05,13.97,clear sky,13.59,1637412353,1637449628,-92.6579,32.8221
Upshur ,TX,75640,Diana,17.91,14.96,few clouds,16.41,1637412838,1637450125,-94.7032,32.7698
Upshur ,WV,26201,Buckhannon,5.09,-0.84,broken clouds,-0.17,1637410186,1637445833,-80.2407,38.9755
Upson ,GA,30285,The Rock,11.58,5.81,clear sky,8.15,1637410350,1637447591,-84.2424,32.9717
Upton ,TX,79752,Mc Camey,19.6,19.6,broken clouds,18.76,1637414445,1637452124,-102.2153,31.1319
Utah ,UT,84003,American Fork,6.05,-0.8,clear sky,2.5,1637417974,1637453193,-111.7941,40.3928
Utuado Municipio,PR,00641,Utuado,25.57,22.52,broken clouds,24.97,1637404571,1637444948,-66.7,18.27
Uvalde ,TX,78801,Uvalde,18.91,17.31,clear sky,17.39,1637413643,1637451763,-99.7931,29.2172
Val Verde ,TX,78837,Comstock,20.86,17.02,scattered clouds,19.63,1637414056,1637452056,-101.2628,29.7484
Valdez-Cordova Census Area,AK,99566,Chitina,-33.08,-33.08,overcast clouds,-40.08,1637431340,1637455765,-144.991,61.471
Valencia ,NM,87002,Belen,13.82,6.67,overcast clouds,10.11,1637415953,1637452767,-106.6952,34.6511
Valley ,ID,83611,Cascade,-4.1,-4.56,clear sky,-4.1,1637419599,1637453416,-115.6417,44.6927
Valley ,MT,59223,Fort Peck,4.45,1.41,clear sky,-1.26,1637418017,1637450584,-106.447,48.0196
Valley ,NE,68815,Arcadia,6.73,5.81,overcast clouds,3.06,1637415090,1637449994,-99.1205,41.4293
Van Buren ,AR,72013,Bee Branch,12.07,6.92,clear sky,8.69,1637412620,1637449227,-92.3779,35.4683
Van Buren ,IA,52535,Birmingham,9.55,4.84,overcast clouds,6.0,1637413280,1637448362,-91.9534,40.8626
Van Buren ,MI,49013,Bangor,5.92,2.15,clear sky,4.09,1637412113,1637446735,-86.1311,42.3312
Van Buren ,TN,38585,Spencer,7.95,0.11,overcast clouds,4.17,1637410985,1637447525,-85.4287,35.7279
Van Wert ,OH,45832,Convoy,4.5,1.79,clear sky,1.42,1637411554,1637446618,-84.7238,40.927
Van Zandt ,TX,75103,Canton,18.15,15.27,scattered clouds,16.98,1637413095,1637450445,-95.9047,32.5143
Vance ,NC,27536,Henderson,5.86,0.21,clear sky,3.26,1637409376,1637445759,-78.3981,36.3301
Vanderburgh ,IN,47708,Evansville,11.04,6.86,broken clouds,8.83,1637411804,1637447735,-87.572,37.9718
Vega Alta Municipio,PR,00692,"""Vega Alta""",27.59,21.97,overcast clouds,26.03,1637404493,1637444843,-66.32,18.41
Vega Baja Municipio,PR,00693,"""Vega Baja""",26.43,22.15,overcast clouds,26.25,1637404513,1637444857,-66.39,18.44
Venango ,PA,16301,Oil City,4.83,3.49,overcast clouds,0.41,1637410423,1637445333,-79.6916,41.4319
Ventura ,CA,91320,Newbury Park,20.15,11.46,haze,14.54,1637418832,1637455764,-118.9358,34.1774
Vermilion ,IL,60932,East Lynn,7.21,3.41,overcast clouds,2.41,1637412223,1637447428,-87.8056,40.4633
Vermilion Parish,LA,70510,Abbeville,18.02,13.12,clear sky,15.7,1637411913,1637449868,-92.2416,29.9466
Vermillion ,IN,47842,Clinton,7.36,3.02,overcast clouds,1.98,1637412011,1637447456,-87.4208,39.6591
Vernon ,MO,64728,Bronaugh,13.64,8.43,overcast clouds,9.87,1637413426,1637449433,-94.486,37.69
Vernon ,WI,54621,Chaseburg,4.14,-3.47,clear sky,1.02,1637413524,1637447699,-91.0799,43.6794
Vernon Parish,LA,70639,Evans,18.18,15.8,few clouds,17.14,1637412338,1637450057,-93.5203,30.9684
Victoria ,TX,77901,Victoria,22.04,19.81,clear sky,20.73,1637412926,1637451139,-96.9993,28.809
Vieques Municipio,PR,00765,Vieques,26.39,22.24,overcast clouds,25.6,1637404255,1637444659,-65.44,18.13
Vigo ,IN,47802,Terre Haute,6.66,3.16,clear sky,3.47,1637411969,1637447489,-87.402,39.407
Vilas ,WI,54512,Boulder Junction,-2.53,-4.81,scattered clouds,-6.09,1637413608,1637446921,-89.6325,46.1112
Villalba Municipio,PR,00766,Villalba,25.07,20.79,scattered clouds,24.28,1637404505,1637444908,-66.48,18.13
Vinton ,OH,45634,Hamden,8.72,4.89,overcast clouds,5.6,1637410759,1637446350,-82.51,39.1685
Virginia Beach city,VA,23451,Virginia Beach,7.78,3.01,broken clouds,5.33,1637408872,1637445113,-76.0019,36.8585
Volusia ,FL,32114,Daytona Beach,22.22,18.88,few clouds,20.97,1637409137,1637447265,-81.0371,29.2012
Wabash ,IL,62410,Allendale,10.19,5.61,clear sky,6.44,1637411918,1637447693,-87.7219,38.5232
Wabash ,IN,46940,La Fontaine,5.41,1.07,overcast clouds,-0.3,1637411751,1637446888,-85.6971,40.6909
Wabasha ,MN,55041,Lake City,4.72,-1.6,overcast clouds,-1.18,1637413942,1637447859,-92.2838,44.4305
Wabaunsee ,KS,66401,Alma,10.38,8.22,overcast clouds,8.03,1637414047,1637449679,-96.2923,39.0092
Wade Hampton Census Area,AK,99554,Alakanuk,-14.4,-14.4,clear sky,-21.4,1637436677,1637459865,-164.6475,62.6944
Wadena ,MN,56464,Menahga,-1.92,-4.15,clear sky,-5.02,1637415036,1637448103,-95.0714,46.7572
Wagoner ,OK,74014,Broken Arrow,14.5,10.98,overcast clouds,11.95,1637413500,1637449952,-95.7223,36.0544
Wahkiakum ,WA,98612,Cathlamet,7.78,4.44,overcast clouds,6.26,1637421727,1637454995,-123.3627,46.1954
Wake ,NC,27502,Apex,7.49,1.25,broken clouds,4.8,1637409402,1637445945,-78.8408,35.7225
Wakulla ,FL,32327,Crawfordville,18.3,15.18,few clouds,16.05,1637410041,1637447938,-84.3205,30.2108
Waldo ,ME,04354,Palermo,4.26,-2.49,overcast clouds,-3.25,1637408445,1637442386,-69.4334,44.3843
Walker ,AL,35063,Empire,13.11,4.82,few clouds,7.28,1637411122,1637448150,-87.0161,33.8256
Walker ,GA,30707,Chickamauga,10.3,2.86,clear sky,6.35,1637410846,1637447613,-85.3221,34.858
Walker ,TX,77320,Huntsville,20.46,16.81,scattered clouds,19.02,1637412823,1637450569,-95.597,30.847
Walla Walla ,WA,99323,Burbank,6.04,2.66,overcast clouds,0.7,1637420655,1637453925,-118.9017,46.1966
Wallace ,KS,67758,Sharon Springs,7.53,2.42,broken clouds,0.27,1637415338,1637451005,-101.7431,38.8857
Waller ,TX,77423,Brookshire,21.08,18.58,clear sky,20.35,1637412793,1637450780,-95.9755,29.8072
Wallowa ,OR,97828,Enterprise,1.27,-1.87,broken clouds,-0.73,1637420128,1637453678,-117.2888,45.437
Walsh ,ND,58210,Adams,1.75,-0.94,overcast clouds,-6.7,1637416091,1637448497,-98.0867,48.4223
Walthall ,MS,39641,Jayess,14.9,13.31,scattered clouds,13.05,1637411589,1637449206,-90.1864,31.4036
Walton ,FL,32433,Defuniak Springs,18.44,11.77,clear sky,14.2,1637410567,1637448315,-86.2023,30.8494
Walton ,GA,30025,Social Circle,9.14,4.71,scattered clouds,6.45,1637410303,1637447369,-83.6835,33.6791
Walworth ,SD,57420,Akaska,2.79,1.26,clear sky,-0.3,1637415984,1637449578,-100.1186,45.3324
Walworth ,WI,53114,Darien,7.34,1.62,overcast clouds,2.65,1637412785,1637447320,-88.7508,42.5973
Wapello ,IA,52501,Ottumwa,8.13,4.73,clear sky,5.4,1637413416,1637448446,-92.4098,41.0309
Ward ,ND,58701,Minot,2.68,1.22,broken clouds,-3.1,1637416823,1637449307,-101.2985,48.2291
Ward ,TX,79719,Barstow,23.82,20.49,clear sky,19.98,1637414768,1637452368,-103.3971,31.4639
Ware ,GA,31501,Waycross,15.24,13.14,overcast clouds,14.54,1637409688,1637447349,-82.3596,31.2243
Warren ,GA,30807,Camak,10.57,4.79,clear sky,5.47,1637410026,1637447148,-82.646,33.4535
Warren ,IA,50001,Ackworth,8.38,5.14,overcast clouds,5.36,1637413701,1637448625,-93.3767,41.3737
Warren ,IL,61412,Alexis,10.62,3.16,clear sky,5.69,1637412971,1637447995,-90.5436,41.0521
Warren ,IN,47975,Pine Village,4.92,1.16,overcast clouds,0.4,1637412081,1637447295,-87.2317,40.4328
Warren ,KY,42101,Bowling Green,12.2,6.68,overcast clouds,8.44,1637411403,1637447598,-86.4518,37.0174
Warren ,MO,63357,Marthasville,12.89,9.43,few clouds,9.89,1637412760,1637448497,-91.1516,38.6512
Warren ,MS,39156,Redwood,16.29,10.14,few clouds,10.53,1637411862,1637449220,-90.7859,32.4867
Warren ,NC,27551,Macon,4.81,0.34,overcast clouds,2.97,1637409304,1637445639,-77.9975,36.507
Warren ,NJ,07820,Allamuchy,5.51,0.72,overcast clouds,3.06,1637409173,1637444258,-74.8497,40.8696
Warren ,NY,12810,Athol,3.26,-2.49,overcast clouds,-2.79,1637409360,1637443607,-73.8817,43.4839
Warren ,OH,45005,Franklin,8.01,1.2,clear sky,4.97,1637411244,1637446726,-84.303,39.5357
Warren ,PA,16312,Chandlers Valley,5.12,2.74,overcast clouds,-0.03,1637410411,1637445162,-79.3097,41.9358
Warren ,TN,37110,Mcminnville,8.86,3.4,clear sky,6.01,1637411061,1637447613,-85.77,35.6834
Warren ,VA,22610,Bentonville,3.57,-1.9,clear sky,1.03,1637409692,1637445384,-78.2757,38.8187
Warrick ,IN,47601,Boonville,10.92,5.64,overcast clouds,6.67,1637411741,1637447650,-87.262,38.0474
Wasatch ,UT,84032,Heber City,4.14,0.4,clear sky,0.63,1637417896,1637453085,-111.4051,40.4947
Wasco ,OR,97001,Antelope,4.51,0.55,broken clouds,2.34,1637420871,1637454616,-120.7914,44.8892
Waseca ,MN,56048,Janesville,3.47,-1.22,overcast clouds,-0.6,1637414231,1637448255,-93.7095,44.1168
Washakie ,WY,82401,Worland,3.08,-2.36,clear sky,-2.83,1637417635,1637451690,-107.9563,44.0138
Washburn ,WI,54801,Spooner,-0.81,-5.08,scattered clouds,-2.97,1637414108,1637447516,-91.9155,45.8505
Washington ,AL,36513,Calvert,14.82,12.78,clear sky,12.98,1637411037,1637448713,-88.01,31.1552
Washington ,AR,72701,Fayetteville,14.03,9.59,clear sky,11.3,1637413123,1637449576,-94.1534,36.052
Washington ,CO,80720,Akron,6.63,3.88,overcast clouds,3.57,1637415884,1637451170,-103.2259,40.1803
Washington ,FL,32427,Caryville,17.68,13.35,few clouds,12.43,1637410455,1637448235,-85.8014,30.7123
Washington ,GA,31018,Davisboro,12.81,5.18,clear sky,8.17,1637409958,1637447205,-82.6227,32.9443
Washington ,IA,52201,Ainsworth,8.67,3.5,haze,5.68,1637413254,1637448194,-91.5472,41.3202
Washington ,ID,83610,Cambridge,5.68,0.69,clear sky,2.44,1637419830,1637453682,-116.6757,44.5922
Washington ,IL,62214,Addieville,11.85,8.47,overcast clouds,9.71,1637412344,1637448159,-89.5794,38.3815
Washington ,IN,47108,Campbellsburg,10.45,2.52,broken clouds,2.45,1637411582,1637447316,-86.2358,38.669
Washington ,KS,66933,Barnes,8.99,6.6,overcast clouds,5.18,1637414283,1637449719,-96.8676,39.6841
Washington ,KY,40040,Mackville,11.16,4.9,overcast clouds,5.81,1637411171,1637447162,-85.059,37.7568
Washington ,MD,21711,Big Pool,4.21,-1.34,overcast clouds,1.49,1637409748,1637445200,-78.0104,39.6457
Washington ,ME,04413,Brookton,-0.06,-5.69,overcast clouds,-5.35,1637408247,1637441773,-67.7436,45.5507
Washington ,MN,55001,Afton,3.1,-2.97,clear sky,0.11,1637414149,1637447911,-92.8234,44.8697
Washington ,MO,63030,Fletcher,12.71,9.81,overcast clouds,10.03,1637412588,1637448462,-90.7185,38.1703
Washington ,MS,38701,Greenville,13.37,11.64,clear sky,11.77,1637412034,1637449173,-91.0468,33.3787
Washington ,NC,27928,Creswell,13.01,5.0,overcast clouds,6.04,1637408839,1637445346,-76.4196,35.8653
Washington ,NE,68002,Arlington,11.51,6.88,overcast clouds,6.61,1637414416,1637449317,-96.307,41.4417
Washington ,NY,12816,Cambridge,4.79,-1.09,overcast clouds,0.8,1637409167,1637443560,-73.3814,43.0466
Washington ,OH,45714,Belpre,5.9,2.72,haze,2.79,1637410557,1637446113,-81.5968,39.2868
Washington ,OK,74006,Bartlesville,15.21,8.86,clear sky,10.78,1637413641,1637449909,-95.9251,36.7366
Washington ,OR,97005,Beaverton,8.41,4.6,clear sky,4.92,1637421463,1637454989,-122.8001,45.4963
Washington ,PA,15004,Atlasburg,7.21,2.96,overcast clouds,3.45,1637410422,1637445666,-80.3822,40.3413
Washington ,RI,02804,Ashaway,7.66,-1.79,few clouds,1.92,1637408522,1637443437,-71.7837,41.4231
Washington ,TN,37601,Johnson City,6.32,0.1,clear sky,3.7,1637410324,1637446704,-82.3408,36.3339
Washington ,TX,77426,Chappell Hill,21.16,18.31,clear sky,20.28,1637412899,1637450799,-96.2347,30.1833
