County,State,Commodity,Value
Bottineau,ND,Pumpkins,2.0
Bottineau,ND,Radishes,2.0
Bottineau,ND,Rhubarb,2.0
Bottineau,ND,Squash,6.0
Bottineau,ND,Sweet corn,2.0
Bottineau,ND,Tomatoes,4.0
Bottineau,ND,Turnips,2.0
Bottineau,ND,Vegetable totals,12.0
Boulder,CO,Artichokes,2.0
Boulder,CO,Asparagus,32.0
Boulder,CO,Beans,66.0
Boulder,CO,Beets,48.0
Boulder,CO,Broccoli,20.0
Boulder,CO,Brussels sprouts,2.0
Boulder,CO,Cabbage,44.0
Boulder,CO,Carrots,72.0
Boulder,CO,Cauliflower,14.0
Boulder,CO,Cucumbers,50.0
Boulder,CO,Daikon,4.0
Boulder,CO,Eggplant,30.0
Boulder,CO,Escarole & endive,12.0
Boulder,CO,Garlic,38.0
Boulder,CO,Greens,58.0
Boulder,CO,Herbs,42.0
Boulder,CO,Horseradish,2.0
Boulder,CO,Lettuce,254.0
Boulder,CO,Melons,98.0
Boulder,CO,Okra,2.0
Boulder,CO,Onions,72.0
Boulder,CO,Parsley,14.0
Boulder,CO,Peas,46.0
Boulder,CO,Peppers,56.0
Boulder,CO,Potatoes,37.0
Boulder,CO,Pumpkins,616.0
Boulder,CO,Radishes,26.0
Boulder,CO,Rhubarb,4.0
Boulder,CO,Spinach,48.0
Boulder,CO,Squash,300.0
Boulder,CO,Sweet corn,142.0
Boulder,CO,Sweet potatoes,12.0
Boulder,CO,Tomatoes,150.0
Boulder,CO,Turnips,16.0
Boulder,CO,Vegetable totals,2698405.0
Boulder,CO,"Vegetables, other",141.0
Boundary,ID,Beets,4.0
Boundary,ID,Cabbage,4.0
Boundary,ID,Carrots,4.0
Boundary,ID,Cauliflower,4.0
Boundary,ID,Cucumbers,4.0
Boundary,ID,Garlic,10.0
Boundary,ID,Herbs,4.0
Boundary,ID,Peppers,4.0
Boundary,ID,Potatoes,4.0
Boundary,ID,Pumpkins,4.0
Boundary,ID,Spinach,4.0
Boundary,ID,Squash,22.0
Boundary,ID,Tomatoes,8.0
Boundary,ID,Vegetable totals,136140.0
Bourbon,KS,Asparagus,2.0
Bourbon,KS,Beans,4.0
Bourbon,KS,Cabbage,4.0
Bourbon,KS,Cucumbers,10.0
Bourbon,KS,Lettuce,8.0
Bourbon,KS,Melons,26.0
Bourbon,KS,Okra,4.0
Bourbon,KS,Onions,12.0
Bourbon,KS,Peas,4.0
Bourbon,KS,Peppers,12.0
Bourbon,KS,Potatoes,18.0
Bourbon,KS,Pumpkins,16.0
Bourbon,KS,Radishes,8.0
Bourbon,KS,Squash,42.0
Bourbon,KS,Sweet corn,2.0
Bourbon,KS,Tomatoes,16.0
Bourbon,KS,Turnips,2.0
Bourbon,KS,Vegetable totals,53120.0
Bourbon,KY,Asparagus,4.0
Bourbon,KY,Beans,27.0
Bourbon,KY,Beets,2.0
Bourbon,KY,Broccoli,2.0
Bourbon,KY,Brussels sprouts,2.0
Bourbon,KY,Cabbage,4.0
Bourbon,KY,Cucumbers,18.0
Bourbon,KY,Eggplant,2.0
Bourbon,KY,Garlic,2.0
Bourbon,KY,Greens,18.0
Bourbon,KY,Herbs,2.0
Bourbon,KY,Lettuce,24.0
Bourbon,KY,Melons,8.0
Bourbon,KY,Okra,2.0
Bourbon,KY,Onions,4.0
Bourbon,KY,Peas,4.0
Bourbon,KY,Peppers,24.0
Bourbon,KY,Potatoes,9.0
Bourbon,KY,Pumpkins,54.0
Bourbon,KY,Squash,26.0
Bourbon,KY,Sweet corn,12.0
Bourbon,KY,Tomatoes,36.0
Bourbon,KY,Vegetable totals,229267.0
Bowie,TX,Beans,18.0
Bowie,TX,Carrots,9.0
Bowie,TX,Cucumbers,4.0
Bowie,TX,Greens,16.0
Bowie,TX,Herbs,22.0
Bowie,TX,Melons,33.0
Bowie,TX,Okra,16.0
Bowie,TX,Onions,44.0
Bowie,TX,Peas,4.0
Bowie,TX,Potatoes,38.0
Bowie,TX,Pumpkins,8.0
Bowie,TX,Squash,38.0
Bowie,TX,Sweet corn,2.0
Bowie,TX,Tomatoes,35.0
Bowie,TX,Turnips,2.0
Bowie,TX,Vegetable totals,234.0
Bowman,ND,Vegetable totals,1.0
Box butte,NE,Potatoes,4.0
Box butte,NE,Vegetable totals,14.0
Box elder,UT,Asparagus,4.0
Box elder,UT,Beans,14.0
Box elder,UT,Cabbage,8.0
Box elder,UT,Cucumbers,25.0
Box elder,UT,Garlic,4.0
Box elder,UT,Herbs,4.0
Box elder,UT,Melons,150.0
Box elder,UT,Onions,1909.0
Box elder,UT,Peas,8.0
Box elder,UT,Peppers,66.0
Box elder,UT,Potatoes,22.0
Box elder,UT,Pumpkins,182.0
Box elder,UT,Radishes,11.0
Box elder,UT,Rhubarb,2.0
Box elder,UT,Squash,293.0
Box elder,UT,Sweet corn,196.0
Box elder,UT,Sweet potatoes,4.0
Box elder,UT,Tomatoes,99.0
Box elder,UT,Vegetable totals,7186154.0
Box elder,UT,"Vegetables, other",12.0
Boyd,KY,Asparagus,6.0
Boyd,KY,Beans,4.0
Boyd,KY,Cabbage,8.0
Boyd,KY,Carrots,11.0
Boyd,KY,Chicory,8.0
Boyd,KY,Garlic,11.0
Boyd,KY,Herbs,4.0
Boyd,KY,Lettuce,12.0
Boyd,KY,Melons,4.0
Boyd,KY,Onions,12.0
Boyd,KY,Parsley,4.0
Boyd,KY,Peppers,8.0
Boyd,KY,Potatoes,4.0
Boyd,KY,Pumpkins,11.0
Boyd,KY,Spinach,4.0
Boyd,KY,Squash,16.0
Boyd,KY,Sweet corn,8.0
Boyd,KY,Sweet potatoes,11.0
Boyd,KY,Tomatoes,4.0
Boyd,KY,Vegetable totals,108.0
Boyd,KY,"Vegetables, other",2.0
Boyle,KY,Beans,18.0
Boyle,KY,Broccoli,4.0
Boyle,KY,Cabbage,12.0
Boyle,KY,Carrots,6.0
Boyle,KY,Cucumbers,6.0
Boyle,KY,Eggplant,6.0
Boyle,KY,Garlic,12.0
Boyle,KY,Greens,8.0
Boyle,KY,Herbs,12.0
Boyle,KY,Lettuce,24.0
Boyle,KY,Melons,2.0
Boyle,KY,Onions,8.0
Boyle,KY,Peppers,11.0
Boyle,KY,Potatoes,28.0
Boyle,KY,Radishes,12.0
Boyle,KY,Spinach,8.0
Boyle,KY,Squash,44.0
Boyle,KY,Sweet corn,44.0
Boyle,KY,Tomatoes,34.0
Boyle,KY,Vegetable totals,168183.0
Bracken,KY,Beans,16.0
Bracken,KY,Broccoli,2.0
Bracken,KY,Brussels sprouts,2.0
Bracken,KY,Cucumbers,6.0
Bracken,KY,Eggplant,2.0
Bracken,KY,Greens,6.0
Bracken,KY,Herbs,4.0
Bracken,KY,Lettuce,8.0
Bracken,KY,Melons,6.0
Bracken,KY,Okra,2.0
Bracken,KY,Onions,8.0
Bracken,KY,Peppers,19.0
Bracken,KY,Potatoes,10.0
Bracken,KY,Pumpkins,2.0
Bracken,KY,Squash,16.0
Bracken,KY,Sweet corn,5.0
Bracken,KY,Tomatoes,19.0
Bracken,KY,Turnips,2.0
Bracken,KY,Vegetable totals,26083.0
Bracken,KY,"Vegetables, other",2.0
Bradford,FL,Beans,4.0
Bradford,FL,Beets,4.0
Bradford,FL,Broccoli,4.0
Bradford,FL,Brussels sprouts,10.0
Bradford,FL,Cabbage,12.0
Bradford,FL,Cauliflower,10.0
Bradford,FL,Cucumbers,2.0
Bradford,FL,Eggplant,8.0
Bradford,FL,Greens,56.0
Bradford,FL,Lettuce,16.0
Bradford,FL,Melons,2.0
Bradford,FL,Okra,14.0
Bradford,FL,Onions,8.0
Bradford,FL,Peas,18.0
Bradford,FL,Peppers,12.0
Bradford,FL,Potatoes,4.0
Bradford,FL,Squash,32.0
Bradford,FL,Sweet corn,28.0
Bradford,FL,Tomatoes,8.0
Bradford,FL,Vegetable totals,157290.0
Bradford,FL,"Vegetables, other",14.0
Bradford,PA,Asparagus,4.0
Bradford,PA,Beans,24.0
Bradford,PA,Beets,30.0
Bradford,PA,Broccoli,14.0
Bradford,PA,Cabbage,28.0
Bradford,PA,Carrots,24.0
Bradford,PA,Cauliflower,2.0
Bradford,PA,Cucumbers,32.0
Bradford,PA,Eggplant,14.0
Bradford,PA,Greens,38.0
Bradford,PA,Herbs,10.0
Bradford,PA,Lettuce,68.0
Bradford,PA,Melons,32.0
Bradford,PA,Onions,72.0
Bradford,PA,Peas,4.0
Bradford,PA,Peppers,50.0
Bradford,PA,Potatoes,70.0
Bradford,PA,Pumpkins,63.0
Bradford,PA,Radishes,8.0
Bradford,PA,Rhubarb,24.0
Bradford,PA,Squash,92.0
Bradford,PA,Sweet corn,265.0
Bradford,PA,Sweet potatoes,12.0
Bradford,PA,Tomatoes,40.0
Bradford,PA,Turnips,4.0
Bradford,PA,Vegetable totals,656166.0
Bradford,PA,"Vegetables, other",4.0
Bradley,AR,Beans,2.0
Bradley,AR,Broccoli,2.0
Bradley,AR,Cabbage,4.0
Bradley,AR,Cauliflower,2.0
Bradley,AR,Cucumbers,4.0
Bradley,AR,Greens,11.0
Bradley,AR,Melons,18.0
Bradley,AR,Okra,2.0
Bradley,AR,Onions,2.0
Bradley,AR,Peas,2.0
Bradley,AR,Peppers,8.0
Bradley,AR,Pumpkins,2.0
Bradley,AR,Squash,14.0
Bradley,AR,Sweet corn,3.0
Bradley,AR,Tomatoes,978.0
Bradley,AR,Vegetable totals,6266216.0
Bradley,TN,Beans,49.0
Bradley,TN,Broccoli,6.0
Bradley,TN,Cabbage,12.0
Bradley,TN,Cauliflower,6.0
Bradley,TN,Celery,6.0
Bradley,TN,Cucumbers,20.0
Bradley,TN,Garlic,6.0
Bradley,TN,Greens,33.0
Bradley,TN,Herbs,6.0
Bradley,TN,Lettuce,20.0
Bradley,TN,Melons,10.0
Bradley,TN,Okra,27.0
Bradley,TN,Onions,4.0
Bradley,TN,Parsley,6.0
Bradley,TN,Peas,16.0
Bradley,TN,Peppers,22.0
Bradley,TN,Potatoes,2.0
Bradley,TN,Pumpkins,4.0
Bradley,TN,Radishes,6.0
Bradley,TN,Spinach,4.0
Bradley,TN,Squash,73.0
Bradley,TN,Sweet corn,110.0
Bradley,TN,Sweet potatoes,13.0
Bradley,TN,Tomatoes,42.0
Bradley,TN,Turnips,6.0
Bradley,TN,Vegetable totals,864.0
Bradley,TN,"Vegetables, other",2.0
Branch,MI,Asparagus,14.0
Branch,MI,Beans,17.0
Branch,MI,Broccoli,4.0
Branch,MI,Cabbage,2.0
Branch,MI,Eggplant,4.0
Branch,MI,Garlic,8.0
Branch,MI,Greens,2.0
Branch,MI,Melons,8.0
Branch,MI,Peppers,4.0
Branch,MI,Potatoes,6.0
Branch,MI,Pumpkins,98.0
Branch,MI,Radishes,4.0
Branch,MI,Squash,64.0
Branch,MI,Sweet corn,141.0
Branch,MI,Tomatoes,8.0
Branch,MI,Vegetable totals,9399647.0
Branch,MI,"Vegetables, other",4.0
Brantley,GA,Herbs,2.0
Brantley,GA,Melons,4.0
Brantley,GA,Vegetable totals,8027.0
Braxton,WV,Beans,18.0
Braxton,WV,Beets,4.0
Braxton,WV,Broccoli,4.0
Braxton,WV,Cabbage,2.0
Braxton,WV,Carrots,4.0
Braxton,WV,Cauliflower,2.0
Braxton,WV,Cucumbers,14.0
Braxton,WV,Eggplant,2.0
Braxton,WV,Greens,8.0
Braxton,WV,Herbs,4.0
Braxton,WV,Lettuce,16.0
Braxton,WV,Melons,7.0
Braxton,WV,Okra,2.0
Braxton,WV,Onions,10.0
Braxton,WV,Peas,4.0
Braxton,WV,Peppers,22.0
Braxton,WV,Potatoes,44.0
Braxton,WV,Pumpkins,4.0
Braxton,WV,Rhubarb,2.0
Braxton,WV,Spinach,4.0
Braxton,WV,Squash,31.0
Braxton,WV,Sweet corn,15.0
Braxton,WV,Tomatoes,22.0
Braxton,WV,Vegetable totals,174209.0
Brazoria,TX,Beans,48.0
Brazoria,TX,Broccoli,132.0
Brazoria,TX,Brussels sprouts,2.0
Brazoria,TX,Cabbage,220.0
Brazoria,TX,Carrots,488.0
Brazoria,TX,Cauliflower,56.0
Brazoria,TX,Cucumbers,182.0
Brazoria,TX,Eggplant,12.0
Brazoria,TX,Garlic,2.0
Brazoria,TX,Greens,28.0
Brazoria,TX,Lettuce,58.0
Brazoria,TX,Melons,238.0
Brazoria,TX,Okra,40.0
Brazoria,TX,Onions,8.0
Brazoria,TX,Peas,22.0
Brazoria,TX,Peppers,94.0
Brazoria,TX,Potatoes,172.0
Brazoria,TX,Pumpkins,26.0
Brazoria,TX,Spinach,6.0
Brazoria,TX,Squash,744.0
Brazoria,TX,Sweet corn,360.0
Brazoria,TX,Sweet potatoes,2.0
Brazoria,TX,Tomatoes,86.0
Brazoria,TX,Turnips,6.0
Brazoria,TX,Vegetable totals,9284107.0
Brazoria,TX,"Vegetables, other",100.0
Brazos,TX,Beans,6.0
Brazos,TX,Beets,4.0
Brazos,TX,Broccoli,12.0
Brazos,TX,Cabbage,6.0
Brazos,TX,Cucumbers,6.0
Brazos,TX,Eggplant,6.0
Brazos,TX,Garlic,2.0
Brazos,TX,Greens,8.0
Brazos,TX,Melons,10.0
Brazos,TX,Okra,4.0
Brazos,TX,Onions,14.0
Brazos,TX,Peas,4.0
Brazos,TX,Peppers,6.0
Brazos,TX,Potatoes,12.0
Brazos,TX,Squash,12.0
Brazos,TX,Tomatoes,22.0
Brazos,TX,Vegetable totals,85.0
Breathitt,KY,Beans,52.0
Breathitt,KY,Cabbage,11.0
Breathitt,KY,Cucumbers,32.0
Breathitt,KY,Greens,6.0
Breathitt,KY,Lettuce,20.0
Breathitt,KY,Melons,19.0
Breathitt,KY,Okra,2.0
Breathitt,KY,Onions,4.0
Breathitt,KY,Peas,2.0
Breathitt,KY,Peppers,11.0
Breathitt,KY,Potatoes,24.0
Breathitt,KY,Pumpkins,2.0
Breathitt,KY,Squash,8.0
Breathitt,KY,Sweet corn,44.0
Breathitt,KY,Sweet potatoes,15.0
Breathitt,KY,Tomatoes,27.0
Breathitt,KY,Turnips,4.0
Breathitt,KY,Vegetable totals,55206.0
Breathitt,KY,"Vegetables, other",4.0
Breckinridge,KY,Beans,22.0
Breckinridge,KY,Beets,2.0
Breckinridge,KY,Broccoli,2.0
Breckinridge,KY,Brussels sprouts,2.0
Breckinridge,KY,Cabbage,23.0
Breckinridge,KY,Carrots,2.0
Breckinridge,KY,Cauliflower,2.0
Breckinridge,KY,Celery,2.0
Breckinridge,KY,Cucumbers,6.0
Breckinridge,KY,Eggplant,2.0
Breckinridge,KY,Garlic,2.0
Breckinridge,KY,Ginger root,6.0
Breckinridge,KY,Greens,8.0
Breckinridge,KY,Herbs,4.0
Breckinridge,KY,Lettuce,8.0
Breckinridge,KY,Melons,26.0
Breckinridge,KY,Okra,8.0
Breckinridge,KY,Onions,4.0
Breckinridge,KY,Parsley,6.0
Breckinridge,KY,Peas,8.0
Breckinridge,KY,Peppers,16.0
Breckinridge,KY,Potatoes,22.0
Breckinridge,KY,Pumpkins,94.0
Breckinridge,KY,Radishes,10.0
Breckinridge,KY,Rhubarb,4.0
Breckinridge,KY,Spinach,6.0
Breckinridge,KY,Squash,28.0
Breckinridge,KY,Sweet corn,114.0
Breckinridge,KY,Sweet potatoes,2.0
Breckinridge,KY,Tomatoes,63.0
Breckinridge,KY,Turnips,10.0
Breckinridge,KY,Vegetable totals,413548.0
Breckinridge,KY,"Vegetables, other",4.0
Bremer,IA,Asparagus,4.0
Bremer,IA,Beans,4.0
Bremer,IA,Beets,2.0
Bremer,IA,Broccoli,2.0
Bremer,IA,Brussels sprouts,2.0
Bremer,IA,Cabbage,2.0
Bremer,IA,Carrots,4.0
Bremer,IA,Cucumbers,2.0
Bremer,IA,Eggplant,2.0
Bremer,IA,Garlic,4.0
Bremer,IA,Greens,2.0
Bremer,IA,Lettuce,4.0
Bremer,IA,Onions,4.0
Bremer,IA,Peppers,4.0
Bremer,IA,Potatoes,4.0
Bremer,IA,Pumpkins,6.0
Bremer,IA,Radishes,2.0
Bremer,IA,Rhubarb,4.0
Bremer,IA,Spinach,2.0
Bremer,IA,Squash,8.0
Bremer,IA,Sweet corn,2.0
Bremer,IA,Sweet potatoes,4.0
Bremer,IA,Tomatoes,4.0
Bremer,IA,Vegetable totals,90204.0
Bremer,IA,"Vegetables, other",72.0
Brevard,FL,Beans,4.0
Brevard,FL,Eggplant,4.0
Brevard,FL,Greens,8.0
Brevard,FL,Melons,4.0
Brevard,FL,Onions,4.0
Brevard,FL,Peppers,8.0
Brevard,FL,Potatoes,2.0
Brevard,FL,Spinach,8.0
Brevard,FL,Tomatoes,4.0
Brevard,FL,Vegetable totals,7469566.0
Brewster,TX,Melons,6.0
Brewster,TX,Onions,2.0
Brewster,TX,Peppers,4.0
Brewster,TX,Vegetable totals,20.0
Bristol,MA,Artichokes,2.0
Bristol,MA,Asparagus,35.0
Bristol,MA,Beans,105.0
Bristol,MA,Beets,56.0
Bristol,MA,Broccoli,58.0
Bristol,MA,Brussels sprouts,28.0
Bristol,MA,Cabbage,91.0
Bristol,MA,Carrots,54.0
Bristol,MA,Cauliflower,12.0
Bristol,MA,Celery,8.0
Bristol,MA,Chicory,18.0
Bristol,MA,Cucumbers,118.0
Bristol,MA,Daikon,30.0
Bristol,MA,Eggplant,88.0
Bristol,MA,Escarole & endive,22.0
Bristol,MA,Garlic,64.0
Bristol,MA,Ginger root,2.0
Bristol,MA,Greens,120.0
Bristol,MA,Herbs,100.0
Bristol,MA,Horseradish,4.0
Bristol,MA,Lettuce,334.0
Bristol,MA,Melons,96.0
Bristol,MA,Okra,8.0
Bristol,MA,Onions,87.0
Bristol,MA,Parsley,26.0
Bristol,MA,Peas,74.0
Bristol,MA,Peppers,258.0
Bristol,MA,Potatoes,48.0
Bristol,MA,Pumpkins,153.0
Bristol,MA,Radishes,28.0
Bristol,MA,Rhubarb,38.0
Bristol,MA,Spinach,36.0
Bristol,MA,Squash,1272.0
Bristol,MA,Sweet corn,627.0
Bristol,MA,Sweet potatoes,66.0
Bristol,MA,Tomatoes,175.0
Bristol,MA,Turnips,38.0
Bristol,MA,Vegetable totals,8910748.0
Bristol,MA,"Vegetables, other",191.0
Bristol,RI,Asparagus,6.0
Bristol,RI,Beans,10.0
Bristol,RI,Beets,6.0
Bristol,RI,Carrots,6.0
Bristol,RI,Cucumbers,12.0
Bristol,RI,Garlic,6.0
Bristol,RI,Herbs,12.0
Bristol,RI,Lettuce,12.0
Bristol,RI,Onions,6.0
Bristol,RI,Peppers,4.0
Bristol,RI,Potatoes,12.0
Bristol,RI,Pumpkins,8.0
Bristol,RI,Rhubarb,6.0
Bristol,RI,Squash,20.0
Bristol,RI,Tomatoes,12.0
Bristol,RI,Turnips,6.0
Bristol,RI,Vegetable totals,34053.0
Bristol,RI,"Vegetables, other",8.0
Broadwater,MT,Beans,4.0
Broadwater,MT,Beets,2.0
Broadwater,MT,Broccoli,2.0
Broadwater,MT,Cabbage,2.0
Broadwater,MT,Cauliflower,2.0
Broadwater,MT,Cucumbers,4.0
Broadwater,MT,Peas,2.0
Broadwater,MT,Peppers,2.0
Broadwater,MT,Potatoes,2862.0
Broadwater,MT,Sweet corn,2.0
Broadwater,MT,Tomatoes,2.0
Broadwater,MT,Vegetable totals,5760.0
Brooke,WV,Melons,2.0
Brooke,WV,Potatoes,2.0
Brooke,WV,Sweet corn,2.0
Brooke,WV,Tomatoes,4.0
Brooke,WV,Vegetable totals,3015.0
Brookings,SD,Asparagus,4.0
Brookings,SD,Beets,2.0
Brookings,SD,Broccoli,2.0
Brookings,SD,Cabbage,4.0
Brookings,SD,Cucumbers,4.0
Brookings,SD,Eggplant,2.0
Brookings,SD,Horseradish,2.0
Brookings,SD,Melons,4.0
Brookings,SD,Onions,4.0
Brookings,SD,Potatoes,2.0
Brookings,SD,Pumpkins,28.0
Brookings,SD,Rhubarb,2.0
Brookings,SD,Squash,4.0
Brookings,SD,Sweet corn,2.0
Brookings,SD,Tomatoes,4.0
Brookings,SD,Vegetable totals,126120.0
Brooks,GA,Beans,1092.0
Brooks,GA,Broccoli,2.0
Brooks,GA,Cabbage,2.0
Brooks,GA,Carrots,2.0
Brooks,GA,Cucumbers,2998.0
Brooks,GA,Eggplant,4.0
Brooks,GA,Greens,12.0
Brooks,GA,Melons,638.0
Brooks,GA,Okra,4.0
Brooks,GA,Peas,34.0
Brooks,GA,Peppers,4.0
Brooks,GA,Squash,740.0
Brooks,GA,Sweet corn,48.0
Brooks,GA,Tomatoes,2.0
Brooks,GA,Vegetable totals,23354742.0
Brooks,TX,Melons,10.0
Brooks,TX,Squash,4.0
Brooks,TX,Vegetable totals,65255.0
Broome,NY,Asparagus,10.0
Broome,NY,Beans,29.0
Broome,NY,Beets,32.0
Broome,NY,Broccoli,18.0
Broome,NY,Brussels sprouts,12.0
Broome,NY,Cabbage,26.0
Broome,NY,Carrots,12.0
Broome,NY,Cauliflower,12.0
Broome,NY,Cucumbers,38.0
Broome,NY,Daikon,2.0
Broome,NY,Eggplant,12.0
Broome,NY,Garlic,34.0
Broome,NY,Greens,22.0
Broome,NY,Herbs,12.0
Broome,NY,Lettuce,76.0
Broome,NY,Melons,16.0
Broome,NY,Onions,20.0
Broome,NY,Parsley,8.0
Broome,NY,Peas,20.0
Broome,NY,Peppers,44.0
Broome,NY,Potatoes,48.0
Broome,NY,Pumpkins,148.0
Broome,NY,Radishes,12.0
Broome,NY,Rhubarb,8.0
Broome,NY,Spinach,12.0
Broome,NY,Squash,190.0
Broome,NY,Sweet corn,208.0
Broome,NY,Sweet potatoes,2.0
Broome,NY,Tomatoes,30.0
Broome,NY,Vegetable totals,620717.0
Broome,NY,"Vegetables, other",70.0
Broward,FL,Beans,4.0
Broward,FL,Broccoli,4.0
Broward,FL,Cabbage,4.0
Broward,FL,Carrots,4.0
Broward,FL,Cauliflower,4.0
Broward,FL,Greens,20.0
Broward,FL,Herbs,4.0
Broward,FL,Lettuce,8.0
Broward,FL,Peas,4.0
Broward,FL,Peppers,6.0
Broward,FL,Spinach,4.0
Broward,FL,Squash,8.0
Broward,FL,Sweet corn,4.0
Broward,FL,Tomatoes,8.0
Broward,FL,Turnips,4.0
Broward,FL,Vegetable totals,128262.0
Broward,FL,"Vegetables, other",72.0
Brown,IL,Pumpkins,2.0
Brown,IL,Squash,4.0
Brown,IL,Vegetable totals,5.0
Brown,IN,Asparagus,6.0
Brown,IN,Beans,8.0
Brown,IN,Beets,8.0
Brown,IN,Cabbage,20.0
Brown,IN,Carrots,4.0
Brown,IN,Cucumbers,4.0
Brown,IN,Garlic,10.0
Brown,IN,Greens,10.0
Brown,IN,Herbs,4.0
Brown,IN,Lettuce,22.0
Brown,IN,Onions,10.0
Brown,IN,Peppers,10.0
Brown,IN,Potatoes,8.0
Brown,IN,Pumpkins,2.0
Brown,IN,Spinach,4.0
Brown,IN,Squash,18.0
Brown,IN,Sweet corn,4.0
Brown,IN,Sweet potatoes,6.0
Brown,IN,Tomatoes,12.0
Brown,IN,Vegetable totals,34068.0
Brown,KS,Asparagus,2.0
Brown,KS,Beans,3.0
Brown,KS,Beets,2.0
Brown,KS,Sweet corn,10.0
Brown,KS,Vegetable totals,54.0
Brown,MN,Asparagus,4.0
Brown,MN,Beans,6.0
Brown,MN,Beets,12.0
Brown,MN,Broccoli,2.0
Brown,MN,Brussels sprouts,2.0
Brown,MN,Cabbage,6.0
Brown,MN,Carrots,6.0
Brown,MN,Cauliflower,2.0
Brown,MN,Celery,2.0
Brown,MN,Cucumbers,12.0
Brown,MN,Eggplant,2.0
Brown,MN,Greens,12.0
Brown,MN,Melons,28.0
Brown,MN,Onions,12.0
Brown,MN,Peas,7720.0
Brown,MN,Peppers,14.0
Brown,MN,Potatoes,6.0
Brown,MN,Pumpkins,48.0
Brown,MN,Radishes,6.0
Brown,MN,Spinach,2.0
Brown,MN,Squash,24.0
Brown,MN,Sweet corn,15639.0
Brown,MN,Tomatoes,26.0
Brown,MN,Turnips,6.0
Brown,MN,Vegetable totals,13077823.0
Brown,NE,Beans,2.0
Brown,NE,Carrots,2.0
Brown,NE,Cucumbers,2.0
Brown,NE,Ginseng,2.0
Brown,NE,Melons,2.0
Brown,NE,Peppers,2.0
Brown,NE,Sweet corn,2.0
Brown,NE,Tomatoes,2.0
Brown,NE,Vegetable totals,6.0
Brown,OH,Beans,18.0
Brown,OH,Broccoli,22.0
Brown,OH,Cabbage,30.0
Brown,OH,Cucumbers,24.0
Brown,OH,Eggplant,20.0
Brown,OH,Greens,6.0
Brown,OH,Herbs,2.0
Brown,OH,Melons,58.0
Brown,OH,Okra,12.0
Brown,OH,Onions,4.0
Brown,OH,Peppers,22.0
Brown,OH,Potatoes,2.0
Brown,OH,Pumpkins,16.0
Brown,OH,Squash,8.0
Brown,OH,Sweet corn,88.0
Brown,OH,Tomatoes,100.0
Brown,OH,Turnips,2.0
Brown,OH,Vegetable totals,644610.0
Brown,OH,"Vegetables, other",10.0
Brown,SD,Asparagus,4.0
Brown,SD,Cucumbers,2.0
Brown,SD,Peppers,2.0
Brown,SD,Squash,4.0
Brown,SD,Tomatoes,2.0
Brown,SD,Vegetable totals,15.0
Brown,TX,Broccoli,2.0
Brown,TX,Melons,4.0
Brown,TX,Onions,2.0
Brown,TX,Tomatoes,4.0
Brown,TX,Vegetable totals,27033.0
Brown,WI,Asparagus,26.0
Brown,WI,Beans,48.0
Brown,WI,Beets,132.0
Brown,WI,Broccoli,10.0
Brown,WI,Brussels sprouts,10.0
Brown,WI,Cabbage,24.0
Brown,WI,Carrots,18.0
Brown,WI,Cauliflower,8.0
Brown,WI,Celery,4.0
Brown,WI,Cucumbers,56.0
Brown,WI,Daikon,4.0
Brown,WI,Eggplant,10.0
Brown,WI,Escarole & endive,4.0
Brown,WI,Garlic,12.0
Brown,WI,Greens,16.0
Brown,WI,Herbs,10.0
Brown,WI,Lettuce,26.0
Brown,WI,Melons,6.0
Brown,WI,Onions,38.0
Brown,WI,Parsley,4.0
Brown,WI,Peas,28.0
Brown,WI,Peppers,82.0
Brown,WI,Potatoes,34.0
Brown,WI,Pumpkins,242.0
Brown,WI,Radishes,6.0
Brown,WI,Rhubarb,6.0
Brown,WI,Spinach,4.0
Brown,WI,Squash,192.0
Brown,WI,Sweet corn,248.0
Brown,WI,Sweet potatoes,8.0
Brown,WI,Tomatoes,56.0
Brown,WI,Turnips,4.0
Brown,WI,Vegetable totals,1319467.0
Brunswick,NC,Beans,14.0
Brunswick,NC,Beets,6.0
Brunswick,NC,Cabbage,6.0
Brunswick,NC,Carrots,2.0
Brunswick,NC,Cucumbers,24.0
Brunswick,NC,Eggplant,2.0
Brunswick,NC,Escarole & endive,2.0
Brunswick,NC,Greens,32.0
Brunswick,NC,Herbs,4.0
Brunswick,NC,Lettuce,24.0
Brunswick,NC,Melons,138.0
Brunswick,NC,Okra,10.0
Brunswick,NC,Onions,14.0
Brunswick,NC,Parsley,6.0
Brunswick,NC,Peas,8.0
Brunswick,NC,Peppers,38.0
Brunswick,NC,Potatoes,8.0
Brunswick,NC,Pumpkins,4.0
Brunswick,NC,Radishes,6.0
Brunswick,NC,Spinach,4.0
Brunswick,NC,Squash,32.0
Brunswick,NC,Sweet corn,4.0
Brunswick,NC,Sweet potatoes,4.0
Brunswick,NC,Tomatoes,484.0
Brunswick,NC,Turnips,2.0
Brunswick,NC,Vegetable totals,4961669.0
Brunswick,NC,"Vegetables, other",4.0
Brunswick,VA,Beans,66.0
Brunswick,VA,Beets,6.0
Brunswick,VA,Broccoli,34.0
Brunswick,VA,Brussels sprouts,6.0
Brunswick,VA,Cabbage,8.0
Brunswick,VA,Cauliflower,2.0
Brunswick,VA,Cucumbers,8.0
Brunswick,VA,Greens,38.0
Brunswick,VA,Lettuce,12.0
